eps,omega_p,n_cycles,rep,cos,cos_l1,cos_l2,relerr_l1,steps
0.03,0.1,4,8,0.1609224773455896,0.1609224773455896,0.3833168329743384,3.758351758363692,830
0.003,0.02,2,4,0.9508960880154199,0.9508960880154199,0.9576148586756718,0.30996258106030605,2084
0.003,0.1,1,2,0.021843504325522737,0.021843504325522737,0.083658377617505,25.45525161270625,452
0.03,0.2,4,8,0.10450767794026891,0.10450767794026891,0.20915003819058103,5.34927601078475,515
0.01,0.01,4,3,0.9874599617655421,0.9874599617655421,0.998039905527405,0.1585513014948928,6485
0.01,0.05,1,7,0.6852158237212265,0.6852158237212265,0.959069331880275,0.9408636163976107,702
0.1,0.2,4,8,0.1786624990179129,0.1786624990179129,0.4787551502277083,1.7744850064978908,515
0.1,0.1,4,8,0.33965683906524163,0.33965683906524163,0.6063103102585654,1.3149120125099483,830
0.01,0.1,1,2,0.07404767023061798,0.07404767023061798,0.2929314406984681,7.644083313710909,452
0.03,0.05,1,7,0.9188056261254468,0.9188056261254468,0.9727570998662375,0.3951082157761218,702
0.3,0.2,4,8,0.319801079695851,0.319801079695851,0.5552386559502239,1.0166543104070669,515
0.03,0.1,1,2,0.21733670097184093,0.21733670097184093,0.6518853706228648,2.594520526413918,452
0.3,0.1,4,8,0.5461445344759862,0.5461445344759862,0.6359151225060368,0.849498620252507,830
0.003,0.1,2,1,0.02769993754413526,0.02769993754413526,0.12794173390954072,33.43079016462848,578
0.1,0.05,1,7,0.9699592492421419,0.9699592492421419,0.9747540277322349,0.26392081320998356,702
0.01,0.02,2,4,0.9613608614336752,0.9850122159300853,0.9613608614336752,0.1806098828607239,2084
0.1,0.1,1,2,0.5614034555182789,0.5614034555182789,0.8442601587730184,0.9445053449406019,452
0.3,0.01,1,6,0.9235103292302861,0.9631508561688988,0.9235103292302861,0.2747747868983293,2714
0.01,0.05,4,2,0.8294470376526797,0.8294470376526797,0.9350904557681103,0.5679387681930055,1455
0.01,0.1,2,1,0.07598086154478115,0.07598086154478115,0.3541790627550818,10.059203746850647,578
0.3,0.05,1,7,0.9749319629286727,0.9758551845934902,0.9749319629286727,0.2471860391409116,702
0.3,0.1,1,2,0.7819771871081974,0.7819771871081974,0.8651220968637917,0.6255238611064263,452
0.003,0.05,2,1,0.456692642726511,0.456692642726511,0.9189348671311816,1.6751079677211171,953
0.03,0.1,2,1,0.20810468949079478,0.20810468949079478,0.7047565398927486,3.3982819127085953,578
0.3,0.01,2,8,0.9314732850669408,0.9823541903316411,0.9314732850669408,0.19613685987436105,3971
0.003,0.05,1,8,0.11568016997047702,0.11568016997047702,0.5535171041889176,2.797021638971558,702
0.1,0.1,2,1,0.5461775443536249,0.5461775443536249,0.8955565072530499,1.120282757423752,578
0.01,0.05,2,1,0.8565223958486811,0.8565223958486811,0.9782048978746993,0.5383138858418183,953
0.003,0.1,1,3,0.012016959145726275,0.057806968825749254,0.012016959145726275,26.211604775879692,452
0.01,0.05,1,8,0.43181331050689115,0.43181331050689115,0.6925774297199241,1.0982195835938962,702
0.3,0.1,2,1,0.8238282608093582,0.8238282608093582,0.925774890126501,0.5675611159460366,578
0.03,0.02,2,4,0.9617937554062402,0.988610298791824,0.9617937554062402,0.16193732111489248,2084
0.03,0.05,1,8,0.6630193506349997,0.6630193506349997,0.7166564843566942,0.7536723671642003,702
0.003,0.01,1,7,0.9512077616457332,0.9512077616457332,0.9973540721486803,0.31534826195655596,2714
0.003,0.1,2,2,0.017335905117626768,0.017335905117626768,0.06454391762239593,31.847482146854368,578
0.01,0.1,1,3,0.11476686206446626,0.11476686206446626,0.2634430348071336,7.848272307045716,452
0.03,0.05,4,2,0.9217127199087833,0.9217127199087833,0.9438614728941616,0.3967768898926703,1455
0.1,0.05,1,8,0.72061762546211,0.7237128917303046,0.72061762546211,0.690356280104556,702
0.03,0.05,2,1,0.9639801696624875,0.9639801696624875,0.9822488306397021,0.2741590266805921,953
0.01,0.1,2,2,0.05910657830924977,0.05910657830924977,0.2361583790861768,9.557958198304396,578
0.3,0.05,1,8,0.7138441582438513,0.7313426098858037,0.7138441582438513,0.6826581786817881,702
0.03,0.1,2,2,0.1755223993673495,0.1755223993673495,0.5797860579752533,3.22098238870744,578
0.03,0.1,1,3,0.26926777969370297,0.26926777969370297,0.6912765419537125,2.6321232176036404,452
0.1,0.02,2,4,0.9617435299443131,0.9891394937287794,0.9617435299443131,0.1589328255308906,2084
0.003,0.2,8,1,0.011288452325614665,0.011288452325614665,0.051516798058487086,93.46995156063987,767
0.1,0.05,4,2,0.933773544097777,0.933773544097777,0.9447923661629745,0.373339838799626,1455
0.03,0.01,4,3,0.9976086390329141,0.9976086390329141,0.9988217433344734,0.07126806729401802,6485
0.1,0.1,1,3,0.6230671537331446,0.6230671537331446,0.8910421658972606,0.9043674273564091,452
0.01,0.01,1,7,0.9949526455908823,0.9949526455908823,0.9988034100042669,0.10326697109687455,2714
0.01,0.2,8,1,0.021582401760500667,0.021582401760500667,0.12678527044620122,28.073396683501198,767
0.01,0.01,8,6,0.9442430453782342,0.948614921870375,0.9442430453782342,0.31762000449550437,11513
0.1,0.1,2,2,0.4898143401276305,0.4898143401276305,0.8300344047337965,1.1024522515157993,578
0.1,0.05,2,1,0.9773643414904283,0.9773643414904283,0.982124985525253,0.23031875560546342,953
0.003,0.005,1,1,0.9970816780916357,0.9970816780916357,0.9982562031750634,0.07768817006339586,5226
0.03,0.2,8,1,0.05079662643245919,0.05079662643245919,0.31824295216226406,9.405220628387363,767
0.3,0.02,2,4,0.9603493131074679,0.9891598612714737,0.9603493131074679,0.1583643435843266,2084
0.3,0.05,4,2,0.9339955829624379,0.9339955829624379,0.9443633190990728,0.37305461804122453,1455
0.3,0.1,1,3,0.8301960351832068,0.8301960351832068,0.9097051253527388,0.5591986746822176,452
0.3,0.1,2,2,0.7578185264129526,0.7578185264129526,0.8640390898612101,0.6525352605397354,578
0.3,0.05,2,1,0.9779919966083102,0.9779919966083102,0.98178066076201,0.22785456069586246,953
0.1,0.2,8,1,0.14901805069695045,0.14901805069695045,0.6568454960905091,2.926693838106222,767
0.003,0.1,1,4,0.03573277096803593,0.03573277096803593,0.1525874756485998,25.473352140826268,452
0.003,0.1,2,3,-0.01038628132631942,0.05288276375134315,-0.01038628132631942,32.80123937701919,578
0.3,0.2,8,1,0.3692974526932286,0.3692974526932286,0.8003746512044959,1.2052871870636386,767
0.003,0.05,2,2,0.42931684106661616,0.42931684106661616,0.8291090759604767,1.6441729699410466,953
0.003,0.05,4,3,0.5111124690285543,0.5111124690285543,0.8912693326026354,1.4989870598402397,1455
0.03,0.01,1,7,0.9988788590233765,0.9988788590233765,0.9989141069665971,0.055098476659057226,2714
0.01,0.1,2,3,0.09849819769750584,0.09849819769750584,0.19436271193692314,9.82220190704068,578
0.003,0.02,2,5,0.9579527795793026,0.9579527795793026,0.9881888324946151,0.2873811185425603,2084
0.03,0.1,2,3,0.22450941540621505,0.22450941540621505,0.608834342388443,3.2810440300018704,578
0.003,0.2,8,2,0.0029367664482468844,0.0029367664482468844,0.009913934874381287,89.09798238062902,767
0.01,0.05,2,2,0.8071775772036045,0.8071775772036045,0.9322138738106787,0.6093482701803549,953
0.1,0.1,2,3,0.551976242887302,0.551976242887302,0.8775452714343975,1.072960763571501,578
0.01,0.2,8,2,0.011186990122664407,0.011186990122664407,0.06054861312042178,26.716080489028712,767
0.01,0.05,4,3,0.8676940379918309,0.8676940379918309,0.9685252278437341,0.510685610130445,1455
0.03,0.05,2,2,0.9170763308217615,0.9170763308217615,0.9434533800199852,0.4056432656233571,953
0.3,0.1,2,3,0.8087370312797777,0.8087370312797777,0.9086234800549673,0.5882382892081929,578
0.03,0.2,8,2,0.03478792132351322,0.03478792132351322,0.20103032809697932,8.914063285864904,767
0.01,0.02,2,5,0.9893934923554545,0.9893934923554545,0.9906845875705421,0.15456496880693257,2084
0.1,0.01,1,7,0.9989163955577498,0.9992597415625263,0.9989163955577498,0.04766025804875245,2714
0.1,0.05,2,2,0.9329699646550915,0.9329699646550915,0.9447386848014826,0.37491652497960937,953
0.1,0.2,8,2,0.11643361735244814,0.11643361735244814,0.5352023968032116,2.7574560619006436,767
0.03,0.05,4,3,0.954924606966724,0.954924606966724,0.9741846188056738,0.3054008978718914,1455
0.003,0.1,2,4,0.03137176715370825,0.03137176715370825,0.13085717049908227,31.873113115121157,578
0.3,0.05,2,2,0.9338095189891105,0.9338095189891105,0.9443665587035937,0.3734336543231834,953
0.3,0.2,8,2,0.31406053590750854,0.31406053590750854,0.7271889794473793,1.1713318707940488,767
0.1,0.01,4,3,0.9987485374105016,0.9987485374105016,0.9988630532370416,0.05386952723774254,6485
0.03,0.02,2,5,0.9910501886423028,0.9927554625656148,0.9910501886423028,0.13335471577568542,2084
0.1,0.05,4,3,0.965626482491426,0.965626482491426,0.9742258226031125,0.27696283761502705,1455
0.003,0.2,8,3,-0.07313741305673901,0.037136297675288484,-0.07313741305673901,91.80649276844348,767
0.003,0.05,2,3,0.42440973706330615,0.42440973706330615,0.8701276819465211,1.6869179887024643,953
0.3,0.01,1,7,0.998893563807671,0.9992607684742653,0.998893563807671,0.04698887734600535,2714
0.01,0.1,2,4,0.07167431032682478,0.07167431032682478,0.31443079650991784,9.560950402604242,578
0.01,0.2,8,3,-0.01347034287445137,0.04617080133464589,-0.01347034287445137,27.502072563740327,767
0.01,0.005,1,1,0.999558040918144,0.999558040918144,0.9996814716659503,0.03371568809721955,5226
0.01,0.05,2,3,0.8298745116632397,0.8298745116632397,0.9598339982590637,0.5809348569045226,953
0.3,0.05,4,3,0.9660631521634749,0.9660631521634749,0.9735592163984286,0.2760442029265754,1455
0.03,0.2,8,3,0.0719756881348543,0.0719756881348543,0.15586780649713028,9.150521110063643,767
0.03,0.05,2,3,0.9461095409528119,0.9461095409528119,0.9715419254340284,0.3304717357939715,953
0.03,0.1,2,4,0.1834249611514943,0.1834249611514943,0.5940327967863831,3.225072778385241,578
0.1,0.2,8,3,0.16026653324994153,0.16026653324994153,0.5495578390354334,2.8018647523347133,767
0.1,0.05,2,3,0.963622816938678,0.963622816938678,0.9734819869051112,0.28366824985829076,953
0.003,0.05,4,4,0.4751772263498449,0.4751772263498449,0.8033985071574885,1.4776570829307418,1455
0.3,0.2,8,3,0.3614686458419224,0.3614686458419224,0.7461916820408339,1.1677414521437246,767
0.003,0.01,1,8,0.9488484442152235,0.9488484442152235,0.9635058563164933,0.3166335125311723,2714
0.1,0.02,2,5,0.9911579291060187,0.9933123950308211,0.9911579291060187,0.12942639976139003,2084
0.1,0.1,2,4,0.4769860782797347,0.4769860782797347,0.733789568586412,1.1291588227404803,578
0.3,0.05,2,3,0.9654671899723092,0.9654671899723092,0.9733162599296821,0.2781375327126491,953
0.003,0.2,8,4,0.01720354700569606,0.01720354700569606,0.06814449503209005,89.2105683761029,767
0.01,0.05,4,4,0.830508315005463,0.830508315005463,0.8504943629022775,0.5666620083990366,1455
0.01,0.2,8,4,0.024555709094256892,0.024555709094256892,0.12770678796241583,26.758279302734252,767
0.3,0.1,2,4,0.710698064809579,0.710698064809579,0.7504535918648041,0.7072074602446271,578
0.003,0.05,2,4,0.4127742432191275,0.4127742432191275,0.7728191004749974,1.6686506390634046,953
0.003,0.1,2,5,0.03779063602889102,0.03779063602889102,0.05011125708571537,30.334060496025398,578
0.03,0.2,8,4,0.04552468300238086,0.04552468300238086,0.27913099551046305,8.9398356606322,767
0.3,0.02,2,5,0.9913051590851559,0.9934050491447595,0.9913051590851559,0.1284171283816783,2084
0.01,0.05,2,4,0.7910472749222149,0.7910472749222149,0.8442338559792956,0.6359881445323762,953
0.01,0.01,1,8,0.9647004501818193,0.9827297357874965,0.9647004501818193,0.19566994096508938,2714
0.01,0.1,2,5,0.0816827252617433,0.0816827252617433,0.348383646168506,9.07851782500015,578
0.03,0.005,1,1,0.9997846520541578,0.9997846520541578,0.9998016451466455,0.02598343192933963,5226
0.03,0.05,4,4,0.8541448514069938,0.9159053263117095,0.8541448514069938,0.40818698953805743,1455
0.1,0.2,8,4,0.11704765788348494,0.11704765788348494,0.5494341687887035,2.7888508965458083,767
0.03,0.1,2,5,0.20395781016226894,0.20395781016226894,0.7442342068027288,3.0395727886611983,578
0.03,0.05,2,4,0.8524307880212246,0.9044234254541221,0.8524307880212246,0.4304143428259582,953
0.3,0.01,4,3,0.9987307570402928,0.9988167637572805,0.9987307570402928,0.052213705533424554,6485
0.3,0.2,8,4,0.281847973922692,0.281847973922692,0.6634552650284038,1.2237825202943722,767
0.1,0.1,2,5,0.5259587043946273,0.5259587043946273,0.8853092616839778,1.0364895643321417,578
0.1,0.05,2,4,0.8535397327186127,0.9225339840208849,0.8535397327186127,0.39621270714705376,953
0.3,0.1,2,5,0.7730741448708407,0.7730741448708407,0.9000300544541769,0.6350091810666282,578
0.1,0.05,4,4,0.8539920214092692,0.9254497737154097,0.8539920214092692,0.39032829143523196,1455
0.003,0.02,2,6,0.8632205292824948,0.8632205292824948,0.8729378227621194,0.5052065029110537,2084
0.003,0.2,8,5,-0.04758117023039193,0.02357742067933297,-0.04758117023039193,85.007590742744,767
0.003,0.1,2,6,0.011210556639780274,0.011210556639780274,0.021310045607052616,26.68020547109,578
0.03,0.01,1,8,0.9641509960635593,0.9852358783682709,0.9641509960635593,0.18607874063234447,2714
0.3,0.05,2,4,0.8517273253366946,0.9239281702349145,0.8517273253366946,0.39360594037512103,953
0.01,0.2,8,5,0.03133221688415029,0.03133221688415029,0.06218018946216152,25.475178882486553,767
0.01,0.1,2,6,0.03851383592955147,0.03851383592955147,0.21919991228320157,8.03371063879764,578
0.3,0.05,4,4,0.8518422595153091,0.9248359943161084,0.8518422595153091,0.39174322065279726,1455
0.03,0.1,2,6,0.1144600625266493,0.1144600625266493,0.5623448456755122,2.787418263076335,578
0.03,0.2,8,5,0.05349164645436584,0.05349164645436584,0.3404307802592251,8.492678195209194,767
0.003,0.05,2,5,0.4265614180650493,0.4265614180650493,0.8949173333136857,1.5996363145564216,953
0.01,0.02,2,6,0.8756922946000825,0.8889650354821301,0.8756922946000825,0.46279453038966817,2084
0.1,0.1,2,6,0.31507621985107315,0.31507621985107315,0.7404276947661476,1.16497188088288,578
0.1,0.2,8,5,0.129374307347496,0.129374307347496,0.7221021116527382,2.6408348561241635,767
0.3,0.1,2,6,0.47539846263660096,0.47539846263660096,0.7610348409076255,0.8983150960880516,578
0.03,0.01,8,6,0.9454000007497507,0.9697033493561126,0.9454000007497507,0.25325102029305085,11513
0.003,0.05,4,5,0.506758348761923,0.506758348761923,0.9173604829660972,1.387764281942566,1455
0.3,0.2,8,5,0.3018422580245763,0.3018422580245763,0.8230917161418023,1.1760603130050242,767
0.1,0.01,1,8,0.9619870580497357,0.9851612538260243,0.9619870580497357,0.18653220981015153,2714
0.1,0.005,1,1,0.999811803829962,0.9998129635158551,0.999811803829962,0.025065361602872534,5226
0.003,0.1,2,7,-0.0220206773231756,-0.0220206773231756,0.10629961113134682,30.3068425102005,578
0.003,0.2,8,6,-0.03519700026181077,0.002212955795492004,-0.03519700026181077,74.61900810605006,767
0.01,0.1,2,7,0.027931084660613868,0.027931084660613868,0.42016896810789733,9.09395359196281,578
0.03,0.02,2,6,0.8760579488173191,0.8911435917527623,0.8760579488173191,0.4592177031342701,2084
0.01,0.05,4,5,0.8657831269524728,0.8657831269524728,0.9529529302464624,0.5029030368404381,1455
0.01,0.2,8,6,0.007343203629718632,0.007343203629718632,0.03174635312093213,22.39356814500285,767
0.01,0.05,2,5,0.8142085143036986,0.8142085143036986,0.9461955221983251,0.5960290074260914,953
0.3,0.01,1,8,0.9314460842785217,0.982345760475611,0.9314460842785217,0.19617857044401288,2714
0.003,0.01,4,4,0.8915160412622076,0.8915160412622076,0.9782104014368834,0.49411849251440765,6485
0.03,0.05,4,5,0.9455565661820033,0.9455565661820033,0.9552018823058673,0.34501933675963675,1455
0.1,0.02,2,6,0.8751963925100258,0.8902505710228312,0.8751963925100258,0.46079162504261884,2084
0.03,0.2,8,6,0.021983154987008778,0.021983154987008778,0.21243340911218228,7.508081730108541,767
0.03,0.05,2,5,0.9291385939219186,0.9291385939219186,0.9531408858124623,0.3806401607129579,953
0.1,0.05,4,5,0.9532922497893404,0.9532922497893404,0.9551540527353084,0.3290977173024464,1455
0.3,0.005,1,1,0.9997848586941037,0.9997848586941037,0.9997917837590058,0.025629884099352,5226
0.3,0.02,2,6,0.8668217961012967,0.8808166889642474,0.8668217961012967,0.4770058724707982,2084
0.1,0.2,8,6,0.07206768103516123,0.07206768103516123,0.5519039979106612,2.4185053227474813,767
0.3,0.05,4,5,0.9532355132723517,0.9532355132723517,0.9551811901264565,0.32929667130025975,1455
0.003,0.02,4,1,0.9739689166841707,0.9739689166841707,0.9953312805222284,0.2274423708577117,3340
0.1,0.05,2,5,0.9488283723807637,0.9488283723807637,0.9545644315276716,0.33941679072925995,953
0.3,0.05,2,5,0.9517914670893676,0.9517914670893676,0.9549825016225525,0.332674968987267,953
0.3,0.2,8,6,0.1872009269170838,0.1872009269170838,0.6833749076323401,1.199664170177855,767
0.003,0.02,2,7,0.964234256644615,0.964234256644615,0.99408813172262,0.26703178014699475,2084
0.003,0.05,4,6,0.33829307208700754,0.33829307208700754,0.7493162990776164,1.4160493380910177,1455
0.003,0.05,2,6,0.30858088722581134,0.30858088722581134,0.7221993458712791,1.5446333748825756,953
0.003,0.2,8,7,-0.039422481815331374,-0.039422481815331374,-0.0016794400268091345,84.81668358280744,767
0.01,0.2,8,7,-0.030249726359865184,-0.030249726359865184,0.10512030313614776,25.45678374621451,767
0.01,0.05,2,6,0.572685824709831,0.572685824709831,0.7917566318986836,0.8576399809983037,953
0.01,0.05,4,6,0.5941769028625898,0.5941769028625898,0.8011294992029648,0.8292116573764373,1455
0.01,0.02,2,7,0.9932159116622646,0.9932159116622646,0.995472080357923,0.12333347305437255,2084
0.01,0.01,4,4,0.9868657467232645,0.9868657467232645,0.9886104445141899,0.16217656109401996,6485
0.03,0.2,8,7,-0.003946258815980985,-0.003946258815980985,0.37150261035878324,8.518871737111086,767
0.01,0.02,4,1,0.9944632892121973,0.9944632892121973,0.9969335830159383,0.11003932971339743,3340
0.03,0.05,2,6,0.6490061775934343,0.6490061775934343,0.8025441367262534,0.7649462982442525,953
0.1,0.2,8,7,0.08750523295412715,0.08750523295412715,0.7262529269239595,2.6650496315194983,767
0.03,0.05,4,6,0.6549397274278483,0.6549397274278483,0.8053703189348693,0.7586899586585663,1455
0.1,0.05,2,6,0.66061220148831,0.66061220148831,0.8049272349177177,0.7527702563605249,953
0.3,0.2,8,7,0.3068429553469602,0.3068429553469602,0.8137688170917907,1.1596751972289123,767
0.3,0.05,2,6,0.659547094604053,0.659547094604053,0.805038996541623,0.7536965376008862,953
0.003,0.2,8,8,-0.04557933442440956,0.07137546470122057,-0.04557933442440956,74.81022284548357,767
0.1,0.05,4,6,0.6619640841362783,0.6619640841362783,0.805594132292794,0.7513880119940276,1455
0.003,0.005,1,2,0.9965107697792013,0.9968035359898387,0.9965107697792013,0.08091421379104256,5226
0.1,0.01,8,6,0.9436001883638323,0.9715959608497279,0.9436001883638323,0.24684640457481405,11513
0.003,0.05,2,7,0.5046825865625593,0.5046825865625593,0.9326815789779233,1.5515375069263682,953
0.01,0.2,8,8,0.0034733212072451778,0.07707544041041776,0.0034733212072451778,22.403023237150148,767
0.03,0.02,4,1,0.9964742173158994,0.9964742173158994,0.9971648809171996,0.09162864048641646,3340
0.01,0.05,2,7,0.8604599119454308,0.8604599119454308,0.9701069296587516,0.5280062348610904,953
0.3,0.05,4,6,0.6599318792433174,0.6599318792433174,0.8051348748169438,0.7533146564668531,1455
0.03,0.02,2,7,0.995648447785415,0.9962379813165373,0.995648447785415,0.09934310034615042,2084
0.03,0.2,8,8,0.09327303963583403,0.09327303963583403,0.13833498215020693,7.463113488161585,767
0.1,0.2,8,8,0.1479986169706933,0.1479986169706933,0.4169384706684673,2.3490883706353114,767
0.03,0.05,2,7,0.9591789054209328,0.9591789054209328,0.9742962563188696,0.29372678298973015,953
0.3,0.2,8,8,0.27141619401794026,0.27141619401794026,0.5425749928486888,1.1292339426583564,767
0.003,0.05,4,7,0.49504901828496994,0.49504901828496994,0.9460160558875086,1.38575481717844,1455
0.1,0.05,2,7,0.974804853226685,0.974804853226685,0.9749720298350885,0.2501874083118537,953
0.003,0.1,4,1,0.021742646109948693,0.021742646109948693,0.09708436301050291,46.8403888093443,830
0.03,0.01,4,4,0.9894065356599021,0.9965252428253596,0.9894065356599021,0.08870496667071959,6485
0.3,0.05,2,7,0.9749789035241823,0.9766296503896215,0.9749789035241823,0.24507226269988025,953
0.1,0.02,4,1,0.9967378912833454,0.9967378912833454,0.997218567848867,0.08888828838986224,3340
0.01,0.05,4,7,0.8846432777931482,0.8846432777931482,0.9732769265015877,0.4685632500833008,1455
0.01,0.1,4,1,0.05630207909357736,0.05630207909357736,0.26797758396050725,14.079548156661238,830
0.01,0.005,1,2,0.9988887082955445,0.9991381910171765,0.9988887082955445,0.04462671781372725,5226
0.003,0.05,2,8,0.2664098707453184,0.2664098707453184,0.6432739846434173,1.578599180940683,953
0.1,0.02,2,7,0.9956742748071147,0.9966834148240823,0.9956742748071147,0.09544909227021725,2084
0.03,0.1,4,1,0.15265722662041523,0.15265722662041523,0.5999255922648998,4.731427106055264,830
0.01,0.05,2,8,0.5972168014408499,0.5972168014408499,0.7078801927118772,0.8297219382816203,953
0.03,0.05,4,7,0.96792991347789,0.96792991347789,0.9751985367973548,0.2736647931230886,1455
0.1,0.1,4,1,0.4334350948714089,0.4334350948714089,0.8684628149011346,1.4992828296960203,830
0.3,0.1,4,1,0.7648688469161034,0.7648688469161034,0.9213429387685804,0.6618224489453097,830
0.3,0.02,2,7,0.9956314239174022,0.996727506908969,0.9956314239174022,0.09464298421783508,2084
0.1,0.05,4,7,0.975222708511418,0.9770707260298578,0.975222708511418,0.24505126766487456,1455
0.003,0.1,4,2,0.012197288724219825,0.012197288724219825,0.042699989199272675,44.63879282670965,830
0.3,0.02,4,1,0.9967224100785567,0.9967224100785567,0.9971940580095963,0.08857040198410004,3340
0.03,0.05,2,8,0.7082003690279718,0.7082003690279718,0.7190129095115312,0.7060758013728113,953
0.01,0.1,4,2,0.04202709860043652,0.04202709860043652,0.1678175158971588,13.39087721824423,830
0.3,0.05,4,7,0.9750563617211445,0.9773439782894376,0.9750563617211445,0.24349710099023117,1455
0.003,0.02,2,8,0.8721441848778828,0.888820224574547,0.8721441848778828,0.46058237993224915,2084
0.03,0.1,4,2,0.12626085876469959,0.12626085876469959,0.4624512154104929,4.485395665033406,830
0.1,0.05,2,8,0.7209754745438508,0.7309269333808849,0.7209754745438508,0.6830673785605429,953
0.03,0.005,1,2,0.999096433980582,0.9993192483861593,0.999096433980582,0.040494247020944375,5226
0.3,0.05,2,8,0.7139456326059337,0.7330164781315303,0.7139456326059337,0.6809525559067383,953
0.003,0.05,4,8,0.41355064119866014,0.41355064119866014,0.6735505547632694,1.3389387440152023,1455
0.1,0.01,4,4,0.9894206279621963,0.997531823828153,0.9894206279621963,0.07739465462405902,6485
0.003,0.02,4,2,0.9676273923537579,0.9676273923537579,0.9844663247857329,0.2529782384950443,3340
0.01,0.02,2,8,0.8816491121653394,0.9268036986708911,0.8816491121653394,0.3887700318979707,2084
0.003,0.1,8,1,0.016342822643427336,0.016342822643427336,0.06876194169066084,73.57834548259795,1334
0.01,0.05,4,8,0.679923406072099,0.679923406072099,0.7191147814545792,0.7411622142571832,1455
0.3,0.01,8,6,0.9235123230563578,0.9631052686159094,0.9235123230563578,0.2749193621355131,11513
0.01,0.1,8,1,0.0383916071137548,0.0383916071137548,0.18198305501727646,22.098725629016382,1334
0.03,0.02,2,8,0.8836988528822304,0.9321284904471614,0.8836988528822304,0.37722061627242615,2084
0.03,0.05,4,8,0.722659544863513,0.7360407160898768,0.722659544863513,0.6774293823474747,1455
0.03,0.1,8,1,0.10065276751933801,0.10065276751933801,0.44862382900857345,7.398053007273171,1334
0.1,0.005,1,2,0.999117113528889,0.9993421475873603,0.999117113528889,0.0398476189033707,5226
0.01,0.02,4,2,0.9865539147684134,0.9865539147684134,0.9871488342446172,0.17142102635370857,3340
0.1,0.05,4,8,0.7220352741756603,0.738886470474,0.7220352741756603,0.6748468370809331,1455
0.1,0.02,2,8,0.8815747741792412,0.932975881132463,0.8815747741792412,0.3751493248226546,2084
0.1,0.1,8,1,0.30064443612087927,0.30064443612087927,0.8032064113289086,2.278894687731264,1334
0.3,0.05,4,8,0.7142994984969677,0.7356488322766433,0.7142994984969677,0.6782347916326428,1455
0.3,0.1,8,1,0.6463622918994051,0.6463622918994051,0.9097931338129936,0.8811018002427546,1334
0.3,0.01,4,4,0.9889510553666984,0.9976392887501138,0.9889510553666984,0.07529751645769574,6485
0.3,0.02,2,8,0.8519117324415801,0.928258321647148,0.8519117324415801,0.3850925800775412,2084
0.003,0.02,1,1,0.8823312651711195,0.8823312651711195,0.9910872578755615,0.5121225031386708,1456
0.03,0.02,4,2,0.9875262166810849,0.9882329895896592,0.9875262166810849,0.1624801104153677,3340
0.003,0.1,8,2,0.007545748139836854,0.007545748139836854,0.022901696483536994,70.14464135416364,1334
0.01,0.02,1,1,0.9851281792819344,0.9851281792819344,0.9969994040284518,0.17285024790971332,1456
0.3,0.005,1,2,0.9990837982405183,0.9992725560144381,0.9990837982405183,0.0409732800216704,5226
0.003,0.05,8,1,0.11569849373952192,0.11569849373952192,0.46750084678593473,7.922755464235341,2459
0.01,0.1,8,2,0.0265354180540993,0.0265354180540993,0.10345382863467564,21.038450038095732,1334
0.03,0.02,1,1,0.9956046970964888,0.9956046970964888,0.997315362790732,0.10018227995058512,1456
0.1,0.02,4,2,0.9875085494502741,0.9883411002802232,0.9875085494502741,0.1618743532848118,3340
0.03,0.1,8,2,0.08058389950771713,0.08058389950771713,0.3166049981033194,7.022485378085369,1334
0.1,0.02,1,1,0.9967198896993222,0.9967198896993222,0.9972771828687467,0.08909692447929903,1456
0.01,0.05,8,1,0.3464331604776346,0.3464331604776346,0.846264363446246,2.3967100687828453,2459
0.1,0.1,8,2,0.2591252246401561,0.2591252246401561,0.7046866644053182,2.1661562270267365,1334
0.3,0.02,1,1,0.9967368002250997,0.9967368002250997,0.9972180150076997,0.08841911230612637,1456
0.003,0.01,4,5,0.9028731531434345,0.9028731531434345,0.9919700841095015,0.4673909642422435,6485
0.3,0.1,8,2,0.5869662950778239,0.5869662950778239,0.8480546350404045,0.8963254508244077,1334
0.003,0.005,1,3,0.9970600309687837,0.9970600309687837,0.9973032546747518,0.07754755747021884,5226
0.03,0.05,8,1,0.7261451414474986,0.7261451414474986,0.9596743486195575,0.8364899738200972,2459
0.3,0.02,4,2,0.9866950217854858,0.9877426158986827,0.9866950217854858,0.16513584842079967,3340
0.003,0.02,1,2,0.8765910966445768,0.8765910966445768,0.9769838455112936,0.512940341798358,1456
0.003,0.01,8,7,0.7802860812583026,0.7802860812583026,0.9889564067304737,0.7578371518986047,11513
0.003,0.1,8,3,-0.05865330973247015,0.04217790408664636,-0.05865330973247015,72.27939433307603,1334
0.01,0.02,1,2,0.9764820389446932,0.9764820389446932,0.9871725921440249,0.21804516562696913,1456
0.01,0.1,8,3,0.035350006900659675,0.0629552781308379,0.035350006900659675,21.658883287431745,1334
0.1,0.05,8,1,0.9409535994372397,0.9409535994372397,0.9785668751249028,0.3392327570376707,2459
0.03,0.02,1,2,0.9870354794980831,0.9870354794980831,0.987757272239694,0.16885823734914104,1456
0.003,0.02,4,3,0.9746686128887418,0.9746686128887418,0.994268860060206,0.2240568315130081,3340
0.03,0.1,8,3,0.12189006527332111,0.12189006527332111,0.2923618854104583,7.206843378147487,1334
