path,depth,use_bias,use_residual,seed,layer_index,grad_norm
static,5,false,true,3,6,0.19401743
static,5,true,true,1,1,5.1447406
static,5,true,true,1,2,1.0533406
static,5,true,true,1,3,0.6319124
static,5,true,true,1,4,0.4285935
static,5,true,true,1,5,0.439257
static,5,true,true,1,6,0.16634826
static,5,true,true,2,1,10.639088
static,5,true,true,2,2,2.2410467
static,5,true,true,2,3,1.8735998
static,5,true,true,2,4,1.1415112
static,5,true,true,2,5,0.19340187
static,5,true,true,2,6,0.13093655
static,5,true,true,3,1,4.779948
static,5,true,true,3,2,1.6121798
static,5,true,true,3,3,0.78315806
static,5,true,true,3,4,0.35248294
static,5,true,true,3,5,0.24148525
static,5,true,true,3,6,0.12980427
static,6,false,false,1,1,67.30684
static,6,false,false,1,2,4.5661535
static,6,false,false,1,3,2.5260718
static,6,false,false,1,4,1.547789
static,6,false,false,1,5,0.75332475
static,6,false,false,1,6,0.35658595
static,6,false,false,1,7,0.23255445
static,6,false,false,2,1,28.14918
static,6,false,false,2,2,6.779289
static,6,false,false,2,3,3.1411927
static,6,false,false,2,4,1.6949584
static,6,false,false,2,5,1.1468401
static,6,false,false,2,6,0.3897296
static,6,false,false,2,7,0.23211636
static,6,false,false,3,1,56.71561
static,6,false,false,3,2,7.8796573
static,6,false,false,3,3,2.9729633
static,6,false,false,3,4,1.5428171
static,6,false,false,3,5,1.0177637
static,6,false,false,3,6,0.66654915
static,6,false,false,3,7,0.32564738
static,6,true,false,1,1,2.4577327
static,6,true,false,1,2,0.6355482
static,6,true,false,1,3,0.5480656
static,6,true,false,1,4,0.27361107
static,6,true,false,1,5,0.26418215
static,6,true,false,1,6,0.17796731
static,6,true,false,1,7,0.18011974
static,6,true,false,2,1,6.727668
static,6,true,false,2,2,3.1137023
static,6,true,false,2,3,1.913706
static,6,true,false,2,4,1.8866034
static,6,true,false,2,5,1.8054008
static,6,true,false,2,6,0.45549864
static,6,true,false,2,7,0.30419198
static,6,true,false,3,1,3.4403634
static,6,true,false,3,2,0.9837481
static,6,true,false,3,3,0.7524104
static,6,true,false,3,4,0.40787122
static,6,true,false,3,5,0.41088316
static,6,true,false,3,6,0.37188062
static,6,true,false,3,7,0.23552783
static,6,false,true,1,1,58.43763
static,6,false,true,1,2,10.107084
static,6,false,true,1,3,4.6134977
static,6,false,true,1,4,1.9189163
static,6,false,true,1,5,0.99021256
static,6,false,true,1,6,0.46032155
static,6,false,true,1,7,0.22767833
static,6,false,true,2,1,83.83619
static,6,false,true,2,2,15.603034
static,6,false,true,2,3,6.8469253
static,6,false,true,2,4,3.0333822
static,6,false,true,2,5,1.2037698
static,6,false,true,2,6,0.45460388
static,6,false,true,2,7,0.26514417
static,6,false,true,3,1,61.876625
static,6,false,true,3,2,9.076432
static,6,false,true,3,3,6.492623
static,6,false,true,3,4,2.529807
static,6,false,true,3,5,0.9243655
static,6,false,true,3,6,0.41194907
static,6,false,true,3,7,0.21307929
static,6,true,true,1,1,14.177151
static,6,true,true,1,2,1.7831
static,6,true,true,1,3,1.1028488
static,6,true,true,1,4,0.69903433
static,6,true,true,1,5,0.82362306
static,6,true,true,1,6,0.2725749
static,6,true,true,1,7,0.1346481
static,6,true,true,2,1,11.035887
static,6,true,true,2,2,1.8157891
static,6,true,true,2,3,1.3658395
static,6,true,true,2,4,0.68965465
static,6,true,true,2,5,0.29279834
static,6,true,true,2,6,0.18645102
static,6,true,true,2,7,0.12970923
static,6,true,true,3,1,8.489827
static,6,true,true,3,2,1.7150518
static,6,true,true,3,3,1.140507
static,6,true,true,3,4,0.67353195
static,6,true,true,3,5,0.3338075
static,6,true,true,3,6,0.20591697
static,6,true,true,3,7,0.13968319
static,7,false,false,1,1,213.61172
static,7,false,false,1,2,9.476639
static,7,false,false,1,3,4.3967705
static,7,false,false,1,4,2.205644
static,7,false,false,1,5,1.2746336
static,7,false,false,1,6,0.6750114
static,7,false,false,1,7,0.3958182
static,7,false,false,1,8,0.25930247
static,7,false,false,2,1,72.59961
static,7,false,false,2,2,11.971158
static,7,false,false,2,3,6.251209
static,7,false,false,2,4,3.5051527
static,7,false,false,2,5,3.0349286
static,7,false,false,2,6,0.7169668
static,7,false,false,2,7,0.466278
static,7,false,false,2,8,0.25051755
static,7,false,false,3,1,67.05376
static,7,false,false,3,2,10.84249
static,7,false,false,3,3,5.0307527
static,7,false,false,3,4,3.0357957
static,7,false,false,3,5,1.716287
static,7,false,false,3,6,1.074688
static,7,false,false,3,7,0.62672645
static,7,false,false,3,8,0.3351579
static,7,true,false,1,1,3.8142843
static,7,true,false,1,2,1.0184863
static,7,true,false,1,3,1.0659425
static,7,true,false,1,4,0.88494873
static,7,true,false,1,5,0.33758658
static,7,true,false,1,6,0.33056065
static,7,true,false,1,7,0.22603445
static,7,true,false,1,8,0.563471
static,7,true,false,2,1,5.0032554
static,7,true,false,2,2,1.2482363
static,7,true,false,2,3,0.846698
static,7,true,false,2,4,0.80933577
static,7,true,false,2,5,0.7473716
static,7,true,false,2,6,0.4167325
